ticker,year_a,year_b,chunk_id_a,chunk_id_b,header_a,header_b,standard_label,cot_label,similarity,true_label
MSFT,2020,2021,MSFT_2020_chunk_24,MSFT_2021_chunk_41,"Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us, or reputational damage .","Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us, or reputational damage .",UNCHANGED,UNCHANGED,1.0,
MSFT,2020,2021,MSFT_2020_chunk_25,MSFT_2021_chunk_42,The GDPR imposes significant new obligations and compliance with these obligations depends in part on how particular regulators interpret and apply them.,The GDPR imposes significant new obligations and compliance with these obligations depends in part on how particular regulators interpret and apply them.,UNCHANGED,UNCHANGED,1.0,
MSFT,2020,2021,MSFT_2020_chunk_26,MSFT_2021_chunk_43,"and loss of customers . Countries around the world, and states in the U.S . such as California , ha ve adopted, or are c","The Company’s investment in gaining insights from data is becoming central to the value of the services we deliver to customers, to our operational efficiency and key opportunities in monetization, customer perceptions of quality, and operational efficiency.",ESCALATED,ESCALATED,0.948,
MSFT,2020,2021,MSFT_2020_chunk_27,MSFT_2021_chunk_48,We earn a significant amount of our operating income outside the U.,We earn a significant amount of our operating income outside the U.,UNCHANGED,DE-ESCALATED,0.9549,
MSFT,2020,2021,MSFT_2020_chunk_28,MSFT_2021_chunk_62,Our global business exposes us to operational and economic risks.,Our global business exposes us to operational and economic risks.,ESCALATED,ESCALATED,0.9663,
MSFT,2020,2021,MSFT_2020_chunk_29,MSFT_2021_chunk_55,Our product distribution system relies on an extensive partner and retail network.,Our product distribution system relies on an extensive partner and retail network.,UNCHANGED,UNCHANGED,1.0,
MSFT,2020,2021,MSFT_2020_chunk_30,MSFT_2021_chunk_56,"We maintain an investment portfolio of various holdings, types, and maturities.","We maintain an investment portfolio of various holdings, types, and maturities.",UNCHANGED,ESCALATED,0.9984,
MSFT,2020,2021,MSFT_2020_chunk_31,MSFT_2021_chunk_57,Catastrophic events or geopolitical conditions may disrupt our business.,Catastrophic events or geopolitical conditions may disrupt our business.,ESCALATED,ESCALATED,0.9802,
MSFT,2020,2021,MSFT_2020_chunk_32,MSFT_2021_chunk_59,"The occurrence of regional epidemics or a global pandemic may adversely affect our operations, financial condition, and results of operations.","The occurrence of regional epidemics or a global pandemic may adversely affect our operations, financial condition, and results of operations.",UNCHANGED,ESCALATED,0.9728,
MSFT,2020,2021,MSFT_2020_chunk_33,MSFT_2021_chunk_61,The long-term effects of climate change on the global economy and the IT industry in particular are unclear.,The long-term effects of climate change on the global economy and the IT industry in particular are unclear.,UNCHANGED,UNCHANGED,0.9976,
MSFT,2020,2021,MSFT_2020_chunk_34,MSFT_2021_chunk_64,Our business depends on our ability to attract and retain talented employees.,Our business depends on our ability to attract and retain talented employees.,UNCHANGED,UNCHANGED,1.0,
MSFT,2020,2021,,MSFT_2021_chunk_10,,"Acquisitions, joint ventures, and strategic alliances may have an adverse effect on our business.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_11,,"These acquisitions and other transactions and arrangements involve significant challenges and risks, including that they do not advance our business strategy, that we get an unsatisfactory return on our investment, that we have difficulty integrating and retaining new employees, business systems, an",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_14,,"Cyberthreats are constantly evolving and becoming increasingly sophisticated and complex, increasing the difficulty of detecting and successfully defending against them.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_15,,"The cyberattacks uncovered in late 2020 known as “Solorigate” or “Nobelium” are an example of a supply chain attack where malware was introduced to a software provider’s customers, including us, through software updates.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_16,,"In addition, our internal IT environment continues to evolve.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_18,,Our customers operate complex IT systems with third-party hardware and software from multiple vendors that may include systems acquired over many years.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_19,,The Solorigate/Nobelium or similar cyberattacks may adversely impact our customers even if our production services are not directly compromised.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_20,,"To defend against security threats to our internal IT systems, our cloud-based services, and our customers’ systems, we must continuously engineer more secure products and services, enhance security and reliability features, improve the deployment of software updates to address security vulnerabilit",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_24,,We may not be able to protect information in our products and services from use by others .,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_28,,Issues in the use of AI in our offerings may result in reputational harm or liability .,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_29,,"We may have excessive outages, data losses, and disruptions of our online services if we fail to maintain an adequate operations infrastructure.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_30,,We may experience quality or supply problems.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_31,,and multiple workloads. Many of our products and services are interdependent with one another. Each of these circumstanc,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_32,,We acquire some device and datacenter components from sole suppliers.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_33,,Government litigation and regulatory activity relating to competition rules may limit how we design and market our products.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_35,,Our portfolio of first-party devices continues to grow; at the same time our OEM partners offer a large variety of devices for our platforms.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_38,,"Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_39,,"Other regulatory areas that may apply to our products and online services offerings include requirements related to user privacy, telecommunications, data storage and protection, advertising, and online content.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_40,,"We strive to empower all people and organizations to achieve more, and accessibility of our products is an important aspect of this goal.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_44,,We have claims and lawsuits against us that may result in adverse outcomes.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_45,,Our business with government customers may present additional uncertainties.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_46,,We may have additional tax liabilities.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_47,,We regularly are under audit by tax authorities in different jurisdictions.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_49,,We may not be able to protect our source code from copying if there is an unauthorized disclosure.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_51,,"We expend significant resources to patent the intellectual property we create with the expectation that we will generate revenues by incorporating that intellectual property in our products or services or, in some instances, by licensing or cross-licensing our patents to others in return for a royal",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_53,,"If our reputation or our brands are damaged, our business and operating results may be harmed .",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_54,,Adverse economic or market conditions may harm our business.,NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_58,,"Abrupt political change, terrorist activity, and armed conflict pose a risk of general economic disruption in affected countries, which may increase our operating costs.",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_60,,"The extent to which the COVID-19 pandemic impacts our business going forward will depend on numerous evolving factors we cannot reliably predict, including the duration and scope of the pandemic; governmental, business, and individuals' actions in response to the pandemic; and the impact on economic",NEW,NEW,,
MSFT,2020,2021,,MSFT_2021_chunk_63,,and concerns about human rights and political expression in specific countries may significantly alter the trade and commercial environments.,NEW,NEW,,
MSFT,2021,2022,MSFT_2021_chunk_00,MSFT_2022_chunk_00,"Our competitors range in size from diversified global companies with significant research and development resources to small, specialized firms whose narrower product lines may let them be more effective in deploying technical, marketing, and financial resources.","Our competitors range in size from diversified global companies with significant research and development resources to small, specialized firms whose narrower product lines may let them be more effective in deploying technical, marketing, and financial resources.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_01,MSFT_2022_chunk_01,An important element of our business model has been to create platform-based ecosystems on which many participants can build diverse solutions.,An important element of our business model has been to create platform-based ecosystems on which many participants can build diverse solutions.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_02,MSFT_2022_chunk_02,"A competing vertically-integrated model, in which a single firm controls the software and hardware elements of a product and related services, has succeeded with some consumer products such as personal computers, tablets, phones, gaming consoles, wearables, and other endpoint devices.","A competing vertically-integrated model, in which a single firm controls the software and hardware elements of a product and related services, has succeeded with some consumer products such as personal computers, tablets, phones, gaming consoles, wearables, and other endpoint devices.",UNCHANGED,DE-ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_03,MSFT_2022_chunk_03,We derive substantial revenue from licenses of Windows operating systems on PCs.,We derive substantial revenue from licenses of Windows operating systems on PCs.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_04,MSFT_2022_chunk_04,Competing platforms have content and application marketplaces with scale and significant installed bases.,Competing platforms have content and application marketplaces with scale and significant installed bases.,UNCHANGED,DE-ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_05,MSFT_2022_chunk_05,"Even as we transition more of our business to infrastructure-, platform-, and software-as-a-service business model, the license-based proprietary software model generates a substantial portion of our software revenue.","Even as we transition more of our business to infrastructure-, platform-, and software-as-a-service business model, the license-based proprietary software model generates a substantial portion of our software revenue.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_06,MSFT_2022_chunk_06,"Some companies compete with us by modifying and then distributing open source software at little or no cost to end users, and earning revenue on advertising or integrated products and services.","Some companies compete with us by modifying and then distributing open source software at little or no cost to end users, and earning revenue on advertising or integrated products and services.",ESCALATED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_07,MSFT_2022_chunk_07,Our increasing focus on cloud-based services presents execution and competitive risks.,Our increasing focus on cloud-based services presents execution and competitive risks.,UNCHANGED,ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_08,MSFT_2022_chunk_08,It is uncertain whether our strategies will attract the users or generate the revenue required to succeed.,It is uncertain whether our strategies will attract the users or generate the revenue required to succeed.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_09,MSFT_2022_chunk_09,We make significant investments in products and services that may not achieve expected returns.,We make significant investments in products and services that may not achieve expected returns.,ESCALATED,DE-ESCALATED,0.9996,
MSFT,2021,2022,MSFT_2021_chunk_10,MSFT_2022_chunk_10,"Acquisitions, joint ventures, and strategic alliances may have an adverse effect on our business.","Acquisitions, joint ventures, and strategic alliances may have an adverse effect on our business.",UNCHANGED,ESCALATED,0.9695,
MSFT,2021,2022,MSFT_2021_chunk_11,MSFT_2022_chunk_11,"These acquisitions and other transactions and arrangements involve significant challenges and risks, including that they do not advance our business strategy, that we get an unsatisfactory return on our investment, that we have difficulty integrating and retaining new employees, business systems, an","These acquisitions and other transactions and arrangements involve significant challenges and risks, including that they do not advance our business strategy, that we get an unsatisfactory return on our investment, that they raise new compliance-related obligations and challenges, that we have diffi",ESCALATED,UNCHANGED,0.9882,
MSFT,2021,2022,MSFT_2021_chunk_12,MSFT_2022_chunk_12,"If our goodwill or amortizable intangible assets become impaired, we may be required to record a significant charge to earnings.","If our goodwill or amortizable intangible assets become impaired, we may be required to record a significant charge to earnings.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_13,MSFT_2022_chunk_13,Threats to IT security can take a variety of forms.,Threats to IT security can take a variety of forms.,ESCALATED,ESCALATED,0.9977,
MSFT,2021,2022,MSFT_2021_chunk_14,MSFT_2022_chunk_14,"Cyberthreats are constantly evolving and becoming increasingly sophisticated and complex, increasing the difficulty of detecting and successfully defending against them.","and becoming increasingly sophisticated and complex, increasing the difficulty of detecting and successfully defending against them.",ESCALATED,ESCALATED,0.9903,
MSFT,2021,2022,MSFT_2021_chunk_15,MSFT_2022_chunk_15,"The cyberattacks uncovered in late 2020 known as “Solorigate” or “Nobelium” are an example of a supply chain attack where malware was introduced to a software provider’s customers, including us, through software updates.","The cyberattacks uncovered in late 2020 known as “Solorigate” or “Nobelium” are an example of a supply chain attack where malware was introduced to a software provider’s customers, including us, through software updates.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_16,MSFT_2022_chunk_16,"In addition, our internal IT environment continues to evolve.","In addition, our internal IT environment continues to evolve.",ESCALATED,ESCALATED,0.9947,
MSFT,2021,2022,MSFT_2021_chunk_17,MSFT_2022_chunk_17,The security of our products and services is important in our customers’ decisions to purchase or use our products or services across cloud and on-premises environments.,across cloud and on-premises environments.,ESCALATED,ESCALATED,0.9942,
MSFT,2021,2022,MSFT_2021_chunk_18,MSFT_2022_chunk_18,Our customers operate complex IT systems with third-party hardware and software from multiple vendors that may include systems acquired over many years.,Our customers operate complex IT systems with third-party hardware and software from multiple vendors that may include systems acquired over many years.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_19,MSFT_2022_chunk_19,The Solorigate/Nobelium or similar cyberattacks may adversely impact our customers even if our production services are not directly compromised.,Cyberattacks such as Solorigate/Nobelium may adversely impact our customers even if our production services are not directly compromised.,UNCHANGED,UNCHANGED,0.9919,
MSFT,2021,2022,MSFT_2021_chunk_20,MSFT_2022_chunk_20,"To defend against security threats to our internal IT systems, our cloud-based services, and our customers’ systems, we must continuously engineer more secure products and services, enhance security and reliability features, improve the deployment of software updates to address security vulnerabilit","To defend against security threats to our internal IT systems, our cloud-based services, and our customers’ systems, we must continuously engineer more secure products and services, enhance security and reliability features, improve the deployment of software updates to address security vulnerabilit",ESCALATED,ESCALATED,0.9999,
MSFT,2021,2022,MSFT_2021_chunk_21,MSFT_2022_chunk_21,The cost of measures to protect products and customer-facing services could reduce our operating margins.,The cost of measures to protect products and customer-facing services could reduce our operating margins.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_22,MSFT_2022_chunk_22,Our products operate in conjunction with and are dependent on products and components across a broad ecosystem of third parties.,Our products operate in conjunction with and are dependent on products and components across a broad ecosystem of third parties.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_23,MSFT_2022_chunk_23,Disclosure and misuse of personal data could result in liability and harm our reputation.,Disclosure and misuse of personal data could result in liability and harm our reputation.,ESCALATED,UNCHANGED,0.9987,
MSFT,2021,2022,MSFT_2021_chunk_24,MSFT_2022_chunk_24,We may not be able to protect information in our products and services from use by others .,We may not be able to protect information in our products and services from use by others .,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_25,MSFT_2022_chunk_25,"For platform products and services that provide content or host ads that come from or can be influenced by third parties, including GitHub, LinkedIn, Microsoft Advertising, MSN, and Xbox, our reputation or user engagement may be negatively affected by activity that is hostile or inappropriate.","For platform products and services that provide content or host ads that come from or can be influenced by third parties, including GitHub, LinkedIn, Microsoft Advertising, Microsoft News, Microsoft Store, Bing, and Xbox, our reputation or user engagement may be negatively affected by activity that ",UNCHANGED,UNCHANGED,0.9932,
MSFT,2021,2022,MSFT_2021_chunk_26,MSFT_2022_chunk_26,Our hosted consumer services as well as our enterprise services may be used by third parties to disseminate harmful or illegal content in violation of our terms or applicable law.,Our hosted consumer services as well as our enterprise services may be used to disseminate harmful or illegal content in violation of our terms or applicable law.,UNCHANGED,UNCHANGED,0.9956,
MSFT,2021,2022,MSFT_2021_chunk_27,MSFT_2022_chunk_27,"The development of the IoT presents security, privacy, and execution risks.","The development of the IoT presents security, privacy, and execution risks.",UNCHANGED,ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_28,MSFT_2022_chunk_28,Issues in the use of AI in our offerings may result in reputational harm or liability .,Issues in the development and use of AI may result in reputational harm or liability .,UNCHANGED,ESCALATED,0.9897,
MSFT,2021,2022,MSFT_2021_chunk_29,MSFT_2022_chunk_29,"We may have excessive outages, data losses, and disruptions of our online services if we fail to maintain an adequate operations infrastructure.","We may have excessive outages, data losses, and disruptions of our online services if we fail to maintain an adequate operations infrastructure.",ESCALATED,ESCALATED,0.9948,
MSFT,2021,2022,MSFT_2021_chunk_30,MSFT_2022_chunk_30,We may experience quality or supply problems.,We may experience quality or supply problems.,UNCHANGED,UNCHANGED,0.9972,
MSFT,2021,2022,MSFT_2021_chunk_31,MSFT_2022_chunk_31,and multiple workloads. Many of our products and services are interdependent with one another. Each of these circumstanc,and multiple workloads. Many of our products and services are interdependent with one another. Each of these circumstanc,ESCALATED,ESCALATED,0.9967,
MSFT,2021,2022,MSFT_2021_chunk_32,MSFT_2022_chunk_32,We acquire some device and datacenter components from sole suppliers.,There are limited suppliers for certain device and datacenter components.,UNCHANGED,ESCALATED,0.9896,
MSFT,2021,2022,MSFT_2021_chunk_33,MSFT_2022_chunk_33,Government litigation and regulatory activity relating to competition rules may limit how we design and market our products.,Government litigation and regulatory activity relating to competition rules may limit how we design and market our products.,UNCHANGED,UNCHANGED,0.9991,
MSFT,2021,2022,MSFT_2021_chunk_34,MSFT_2022_chunk_34,"The European Commission (“the Commission”) closely scrutinizes the design of high-volume Microsoft products and the terms on which we make certain technologies used in these products, such as file formats, programming interfaces, and protocols, available to other companies.","The European Commission (“the Commission”) closely scrutinizes the design of high-volume Microsoft products and the terms on which we make certain technologies used in these products, such as file formats, programming interfaces, and protocols, available to other companies.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_35,MSFT_2022_chunk_35,Our portfolio of first-party devices continues to grow; at the same time our OEM partners offer a large variety of devices for our platforms.,Our portfolio of first-party devices continues to grow; at the same time our OEM partners offer a large variety of devices for our platforms.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_36,MSFT_2022_chunk_36,"Government regulatory actions and court decisions such as these may result in fines or hinder our ability to provide the benefits of our software to consumers and businesses, reducing the attractiveness of our products and the revenue that come from them.","Government regulatory actions and court decisions such as these may result in fines or hinder our ability to provide the benefits of our software to consumers and businesses, reducing the attractiveness of our products and the revenue that come s from them.",UNCHANGED,UNCHANGED,0.9979,
MSFT,2021,2022,MSFT_2021_chunk_37,MSFT_2022_chunk_37,"Our global operations subject us to potential consequences under anti-corruption, trade, and other laws and regulations.","Our global operations subject us to potential consequences under anti-corruption, trade, and other laws and regulations.",UNCHANGED,UNCHANGED,0.9766,
MSFT,2021,2022,MSFT_2021_chunk_38,MSFT_2022_chunk_38,"Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.","Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.",UNCHANGED,UNCHANGED,0.9887,
MSFT,2021,2022,MSFT_2021_chunk_39,MSFT_2022_chunk_40,"Other regulatory areas that may apply to our products and online services offerings include requirements related to user privacy, telecommunications, data storage and protection, advertising, and online content.",including laws that apply to the tracking of users via technology such as cookies .,ESCALATED,UNCHANGED,0.9415,
MSFT,2021,2022,MSFT_2021_chunk_40,MSFT_2022_chunk_41,"We strive to empower all people and organizations to achieve more, and accessibility of our products is an important aspect of this goal.","We strive to empower all people and organizations to achieve more, and accessibility of our products is an important aspect of this goal.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_41,MSFT_2022_chunk_42,"Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us, or reputational damage .","Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us, or reputational damage.",ESCALATED,ESCALATED,0.9873,
MSFT,2021,2022,MSFT_2021_chunk_42,MSFT_2022_chunk_42,The GDPR imposes significant new obligations and compliance with these obligations depends in part on how particular regulators interpret and apply them.,"Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us, or reputational damage.",ESCALATED,UNCHANGED,0.8724,
MSFT,2021,2022,MSFT_2021_chunk_43,MSFT_2022_chunk_44,"The Company’s investment in gaining insights from data is becoming central to the value of the services we deliver to customers, to our operational efficiency and key opportunities in monetization, customer perceptions of quality, and operational efficiency.","The Company’s investment in gaining insights from data is becoming central to the value of the services we deliver to customers, to our operational efficiency and key opportunities in monetization, customer perceptions of quality, and operational efficiency.",ESCALATED,ESCALATED,0.997,
MSFT,2021,2022,MSFT_2021_chunk_44,MSFT_2022_chunk_45,We have claims and lawsuits against us that may result in adverse outcomes.,We have claims and lawsuits against us that may result in adverse outcomes.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_45,MSFT_2022_chunk_46,Our business with government customers may present additional uncertainties.,Our business with government customers may present additional uncertainties.,ESCALATED,ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_46,MSFT_2022_chunk_47,We may have additional tax liabilities.,We may have additional tax liabilities.,UNCHANGED,UNCHANGED,0.9987,
MSFT,2021,2022,MSFT_2021_chunk_47,MSFT_2022_chunk_48,We regularly are under audit by tax authorities in different jurisdictions.,We regularly are under audit by tax authorities in different jurisdictions.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_48,MSFT_2022_chunk_49,We earn a significant amount of our operating income outside the U.,We earn a significant amount of our operating income outside the U.,ESCALATED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_49,MSFT_2022_chunk_50,We may not be able to protect our source code from copying if there is an unauthorized disclosure.,We may not be able to protect our source code from copying if there is an unauthorized disclosure.,ESCALATED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_50,MSFT_2022_chunk_51,"Legal changes, our evolving business model, piracy, and other factors may decrease the value of our intellectual property.","Legal changes, our evolving business model, piracy, and other factors may decrease the value of our intellectual property.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_51,MSFT_2022_chunk_52,"We expend significant resources to patent the intellectual property we create with the expectation that we will generate revenues by incorporating that intellectual property in our products or services or, in some instances, by licensing or cross-licensing our patents to others in return for a royal","We expend significant resources to patent the intellectual property we create with the expectation that we will generate revenues by incorporating that intellectual property in our products or services or, in some instances, by licensing or cross-licensing our patents to others in return for a royal",ESCALATED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_52,MSFT_2022_chunk_53,Third parties may claim we infringe their intellectual property rights.,Third parties may claim we infringe their intellectual property rights.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_53,MSFT_2022_chunk_54,"If our reputation or our brands are damaged, our business and operating results may be harmed .","If our reputation or our brands are damaged, our business and operating results may be harmed .",UNCHANGED,UNCHANGED,0.9997,
MSFT,2021,2022,MSFT_2021_chunk_54,MSFT_2022_chunk_55,Adverse economic or market conditions may harm our business.,Adverse economic or market conditions may harm our business.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_55,MSFT_2022_chunk_56,Our product distribution system relies on an extensive partner and retail network.,Our product distribution system relies on an extensive partner and retail network.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_56,MSFT_2022_chunk_57,"We maintain an investment portfolio of various holdings, types, and maturities.","We maintain an investment portfolio of various holdings, types, and maturities.",UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_57,MSFT_2022_chunk_58,Catastrophic events or geopolitical conditions may disrupt our business.,Catastrophic events or geopolitical conditions may disrupt our business.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_58,MSFT_2022_chunk_59,"Abrupt political change, terrorist activity, and armed conflict pose a risk of general economic disruption in affected countries, which may increase our operating costs.","Abrupt political change, terrorist activity, and armed conflict, such as the ongoing conflict in Ukraine, pose a risk of general economic disruption in affected countries, which may increase our operating costs and negatively impact our ability to sell to and collect from customers in affected marke",UNCHANGED,UNCHANGED,0.992,
MSFT,2021,2022,MSFT_2021_chunk_59,MSFT_2022_chunk_60,"The occurrence of regional epidemics or a global pandemic may adversely affect our operations, financial condition, and results of operations.","The occurrence of regional epidemics or a global pandemic such as COVID-19 may adversely affect our operations, financial condition, and results of operations.",UNCHANGED,UNCHANGED,0.978,
MSFT,2021,2022,MSFT_2021_chunk_60,MSFT_2022_chunk_60,"The extent to which the COVID-19 pandemic impacts our business going forward will depend on numerous evolving factors we cannot reliably predict, including the duration and scope of the pandemic; governmental, business, and individuals' actions in response to the pandemic; and the impact on economic","The occurrence of regional epidemics or a global pandemic such as COVID-19 may adversely affect our operations, financial condition, and results of operations.",UNCHANGED,UNCHANGED,0.9372,
MSFT,2021,2022,MSFT_2021_chunk_61,MSFT_2022_chunk_61,The long-term effects of climate change on the global economy and the IT industry in particular are unclear.,The long-term effects of climate change on the global economy and the IT industry in particular are unclear.,UNCHANGED,UNCHANGED,0.9976,
MSFT,2021,2022,MSFT_2021_chunk_62,MSFT_2022_chunk_62,Our global business exposes us to operational and economic risks.,Our global business exposes us to operational and economic risks.,UNCHANGED,UNCHANGED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_63,MSFT_2022_chunk_63,and concerns about human rights and political expression in specific countries may significantly alter the trade and commercial environments.,and concerns about human rights and political expression in specific countries may significantly alter the trade and commercial environments.,UNCHANGED,ESCALATED,1.0,
MSFT,2021,2022,MSFT_2021_chunk_64,MSFT_2022_chunk_64,Our business depends on our ability to attract and retain talented employees.,"representing diverse backgrounds, experiences, and skill sets.",ESCALATED,UNCHANGED,0.9616,
MSFT,2021,2022,,MSFT_2022_chunk_39,,"Microsoft Teams and Skype are covered by existing laws regulating telecommunications services, and some new laws , including EU Member State laws under the European Electronic Communications Code, are defining more of our services as regulated telecommunications services.",NEW,NEW,,
MSFT,2021,2022,,MSFT_2022_chunk_43,,"and loss of customers. The highest fines assessed under GDPR have recently been increasing, especially against large tec",NEW,NEW,,
MSFT,2022,2023,MSFT_2022_chunk_00,,"Our competitors range in size from diversified global companies with significant research and development resources to small, specialized firms whose narrower product lines may let them be more effective in deploying technical, marketing, and financial resources.",,REMOVED,REMOVED,0.7166,
MSFT,2022,2023,MSFT_2022_chunk_01,,An important element of our business model has been to create platform-based ecosystems on which many participants can build diverse solutions.,,REMOVED,REMOVED,0.7189,
MSFT,2022,2023,MSFT_2022_chunk_02,,"A competing vertically-integrated model, in which a single firm controls the software and hardware elements of a product and related services, has succeeded with some consumer products such as personal computers, tablets, phones, gaming consoles, wearables, and other endpoint devices.",,REMOVED,REMOVED,0.7102,
MSFT,2022,2023,MSFT_2022_chunk_03,,We derive substantial revenue from licenses of Windows operating systems on PCs.,,REMOVED,REMOVED,0.7032,
MSFT,2022,2023,MSFT_2022_chunk_04,,Competing platforms have content and application marketplaces with scale and significant installed bases.,,REMOVED,REMOVED,0.7167,
MSFT,2022,2023,MSFT_2022_chunk_05,,"Even as we transition more of our business to infrastructure-, platform-, and software-as-a-service business model, the license-based proprietary software model generates a substantial portion of our software revenue.",,REMOVED,REMOVED,0.7069,
MSFT,2022,2023,MSFT_2022_chunk_06,,"Some companies compete with us by modifying and then distributing open source software at little or no cost to end users, and earning revenue on advertising or integrated products and services.",,REMOVED,REMOVED,0.6968,
MSFT,2022,2023,MSFT_2022_chunk_07,,Our increasing focus on cloud-based services presents execution and competitive risks.,,REMOVED,REMOVED,0.7212,
MSFT,2022,2023,MSFT_2022_chunk_08,,It is uncertain whether our strategies will attract the users or generate the revenue required to succeed.,,REMOVED,REMOVED,0.7304,
MSFT,2022,2023,MSFT_2022_chunk_09,,We make significant investments in products and services that may not achieve expected returns.,,REMOVED,REMOVED,0.7066,
MSFT,2022,2023,MSFT_2022_chunk_10,,"Acquisitions, joint ventures, and strategic alliances may have an adverse effect on our business.",,REMOVED,REMOVED,0.7229,
